1.67	1.4112	0	0	1.68	0	0	0.695573	0.718455	0	0	0.676537	0	0
1.68	1.42805	0	0	1.69	0	0	0.693167	0.720777	0	0	0.660838	0	0
1.69	1.445	0	0	1.7	0	0	0.69081	0.723036	0	0	0.645138	0	0
1.7	1.46205	0	0	1.71	0	0	0.688503	0.725234	0	0	0.629439	0	0
1.71	1.4792	0	0	1.72	0	0	0.686246	0.72737	0	0	0.613741	0	0
1.72	1.49645	0	0	1.73	0	0	0.684039	0.729446	0	0	0.598042	0	0
1.73	1.5138	0	0	1.74	0	0	0.681883	0.731461	0	0	0.582344	0	0
1.74	1.53125	0	0	1.75	0	0	0.679779	0.733417	0	0	0.566647	0	0
1.75	1.5488	0	0	1.76	0	0	0.677728	0.735313	0	0	0.550949	0	0
1.76	1.56645	0	0	1.77	0	0	0.675728	0.737151	0	0	0.535252	0	0
1.77	1.5842	0	0	1.78	0	0	0.673782	0.73893	0	0	0.519556	0	0
1.78	1.60205	0	0	1.79	0	0	0.671889	0.740652	0	0	0.50386	0	0
1.79	1.62	0	0	1.8	0	0	0.67005	0.742316	0	0	0.488164	0	0
1.8	1.63805	0	0	1.81	0	0	0.668266	0.743923	0	0	0.472468	0	0
1.81	1.6562	0	0	1.82	0	0	0.666536	0.745473	0	0	0.456773	0	0
1.82	1.67445	0	0	1.83	0	0	0.664861	0.746967	0	0	0.441078	0	0
1.83	1.6928	0	0	1.84	0	0	0.663241	0.748406	0	0	0.425384	0	0
1.84	1.71125	0	0	1.85	0	0	0.661677	0.749789	0	0	0.409689	0	0
1.85	1.7298	0	0	1.86	0	0	0.660169	0.751117	0	0	0.393996	0	0
1.86	1.74845	0	0	1.87	0	0	0.658718	0.75239	0	0	0.378302	0	0
1.87	1.7672	0	0	1.88	0	0	0.657323	0.753609	0	0	0.362609	0	0
1.88	1.78605	0	0	1.89	0	0	0.655985	0.754774	0	0	0.346916	0	0
1.89	1.805	0	0	1.9	0	0	0.654705	0.755885	0	0	0.331224	0	0
1.9	1.82405	0	0	1.91	0	0	0.653482	0.756942	0	0	0.315532	0	0
1.91	1.8432	0	0	1.92	0	0	0.652317	0.757947	0	0	0.29984	0	0
1.92	1.86245	0	0	1.93	0	0	0.651209	0.758898	0	0	0.284149	0	0
1.93	1.8818	0	0	1.94	0	0	0.65016	0.759797	0	0	0.268458	0	0
1.94	1.90125	0	0	1.95	0	0	0.64917	0.760644	0	0	0.252767	0	0
1.95	1.9208	0	0	1.96	0	0	0.648238	0.761438	0	0	0.237077	0	0
1.96	1.94045	0	0	1.97	0	0	0.647365	0.762181	0	0	0.221387	0	0
1.97	1.9602	0	0	1.98	0	0	0.64655	0.762871	0	0	0.205697	0	0
1.98	1.98005	0	0	1.99	0	0	0.645795	0.763511	0	0	0.190008	0	0
1.99	2	0	0	2	0	0	0.6451	0.764098	0	0	0.174319	0	0
2	2.02005	0	0	2.01	0	0	0.644463	0.764635	0	0	0.158631	0	0
2.01	2.0402	0	0	2.02	0	0	0.643884	0.765123	0	0	0.144511	0	0
2.02	2.06045	0	0	2.03	0	0	0.643355	0.765568	0	0	0.13196	0	0
2.03	2.0808	0	0	2.04	0	0	0.642871	0.765975	0	0	0.120978	0	0
2.04	2.10125	0	0	2.05	0	0	0.642425	0.766348	0	0	0.111565	0	0
2.05	2.1218	0	0	2.06	0	0	0.642013	0.766694	0	0	0.103721	0	0
2.06	2.14245	0	0	2.07	0	0	0.641627	0.767017	0	0	0.0974451	0	0
2.07	2.1632	0	0	2.08	0	0	0.641262	0.767322	0	0	0.0927386	0	0
2.08	2.18405	0	0	2.09	0	0	0.640912	0.767614	0	0	0.0896009	0	0
2.09	2.205	0	0	2.1	0	0	0.640571	0.767899	0	0	0.088032	0	0
2.1	2.22605	0	0	2.11	0	0	0.640233	0.768181	0	0	0.088032	0	0
2.11	2.2472	0	0	2.12	0	0	0.639895	0.768462	0	0	0.088032	0	0
2.12	2.26845	0	0	2.13	0	0	0.639557	0.768744	0	0	0.088032	0	0
2.13	2.2898	0	0	2.14	0	0	0.639218	0.769025	0	0	0.088032	0	0
2.14	2.31125	0	0	2.15	0	0	0.63888	0.769307	0	0	0.088032	0	0
2.15	2.3328	0	0	2.16	0	0	0.638541	0.769588	0	0	0.088032	0	0
2.16	2.35445	0	0	2.17	0	0	0.638202	0.769869	0	0	0.088032	0	0
2.17	2.3762	0	0	2.18	0	0	0.637863	0.77015	0	0	0.088032	0	0
2.18	2.39805	0	0	2.19	0	0	0.637524	0.77043	0	0	0.088032	0	0
2.19	2.42	0	0	2.2	0	0	0.637185	0.770711	0	0	0.088032	0	0
2.2	2.44205	0	0	2.21	0	0	0.636846	0.770991	0	0	0.088032	0	0
2.21	2.4642	0	0	2.22	0	0	0.636506	0.771271	0	0	0.088032	0	0
2.22	2.48645	0	0	2.23	0	0	0.636167	0.771551	0	0	0.088032	0	0
2.23	2.5088	0	0	2.24	0	0	0.635827	0.771831	0	0	0.088032	0	0
2.24	2.53125	0	0	2.25	0	0	0.635487	0.772111	0	0	0.088032	0	0
