-397.888	-2.4713	-17.9764
-316.738	1.38326	35.056
-429.755	-8.71626	-4.43308
-421.694	5.6231	7.79121
-439.51	0.946441	-20.5901
-399.923	3.29526	-2.74347
-347.184	-1.09712	5.38877
-486.611	0.021175	-44.3611
-300.358	2.38078	47.7278
-395.134	1.54239	10.1139
-343.025	-2.67403	16.5997
-360.847	-0.013657	26.8454
-393.441	-0.47134	13.2994
-381.542	3.01215	9.31153
-371.383	2.64566	28.9874
-430.417	1.8233	-42.1114
-378.192	-1.88704	3.61534
-459.718	0.419052	-20.9442
-466.638	-0.0243744	-33.0471
